,genre,artist_name,track_name,track_id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
1117,Alternative,MGMT,Electric Feel,3FtYbEfBqAlGO46NUDQSAt,0.0714,0.763,229640,0.807,0.28,0.6666666666666666,0.348,-3.714,0.5,0.035,103.038,0.2,0.559
1118,Alternative,The 1975,Somebody Else,5hc71nKsUgtwQ3z52KEKQk,0.202,0.611,347520,0.799,0.0277,0.08333333333333333,0.123,-5.719,0.5,0.0641,101.038,0.0,0.51
1119,Alternative,Tierra Whack,MY POWER,7ia5l12mCvbQTeAnG1oYpg,0.0159,0.773,259742,0.86,0.0,0.4166666666666667,0.236,-4.966,0.5,0.13,126.967,0.0,0.715
1120,Alternative,Linkin Park,Numb,2nLtzopw4rPReszdYBJU6h,0.0046,0.496,185587,0.863,0.0,0.75,0.639,-4.153,0.5,0.0381,110.018,0.0,0.243
1121,Alternative,System Of A Down,Chop Suey!,2DlHlPMa4M17kufBvI2lEN,0.000278,0.419,210240,0.934,0.0015,0.4166666666666667,0.132,-3.908,0.0,0.12,127.288,0.0,0.286
1122,Alternative,Skillet,Monster,2UREu1Y8CO4jXkbvqAtP7g,0.0431,0.64,178013,0.957,0.0,0.5,0.0789,-2.336,0.5,0.0741,134.992,0.0,0.692
1123,Alternative,Frank Ocean,Nights,7eqoqGkKwgOaWNNHx90uEZ,0.42,0.466,307151,0.548,1.01e-06,0.16666666666666666,0.113,-9.362,0.0,0.118,89.815,0.0,0.423
1124,Alternative,Frank Ocean,Thinkin Bout You,7DfFc7a6Rwfi3YQMRbDMau,0.41,0.716,200747,0.35,0.00134,0.08333333333333333,0.0927,-11.094,0.5,0.0537,129.842,0.0,0.178
1125,Alternative,Fountains Of Wayne,Stacy's Mom,27L8sESb3KR79asDUBu8nW,0.0021,0.774,197987,0.75,1.85e-05,0.25,0.0808,-4.927,0.0,0.0413,118.015,0.0,0.925
1126,Alternative,X Ambassadors,Unsteady,7lGKEWMXVWWTt3X71Bv44I,0.178,0.389,193547,0.665,0.000732,0.08333333333333333,0.116,-6.169,0.5,0.0644,117.055,0.0,0.199
1127,Alternative,grandson,Blood // Water,7clyJIrLkEbXUDwj1tC9zz,0.00163,0.504,214520,0.891,0.00199,0.8333333333333334,0.148,-5.632,0.0,0.137,153.988,0.0,0.628
