,genre,artist_name,track_name,track_id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
719,Country,Morgan Wallen,Man of the South,2S1YzIHFyLxLop7XCdYrTp,0.0047,0.413,213348,0.889,0.0,0.0,0.348,-3.924,0.5,0.0503,177.973,0.0,0.602
720,Country,Dolly Parton,Push and Pull - from the Dumplin' Original Motion Picture Soundtrack,29h1lB9PTcekp5oUvCt2Za,0.277,0.683,213653,0.456,1.66e-05,0.08333333333333333,0.142,-6.588,0.5,0.0277,127.954,0.0,0.0987
721,Country,Anne Murray,Could I Have This Dance,7BCgPuJDZgPwOv1E4p6Cvq,0.78,0.483,196467,0.341,0.00157,0.75,0.188,-9.833,0.5,0.0261,87.31,0.2,0.618
722,Country,Conway Twitty,It's Only Make Believe,4qyV2fTVF9mCzgrekHny1v,0.879,0.462,132200,0.392,0.00157,0.25,0.122,-11.522,0.5,0.0393,83.267,0.0,0.383
723,Country,Merle Haggard,"Twinkle, Twinkle Lucky Star",5lxDdFXillBqYvKe9gsYT1,0.841,0.659,203600,0.34,0.000598,0.3333333333333333,0.222,-14.976,0.5,0.035,81.64,0.0,0.694
724,Country,Gillian Welch,Everything Is Free,0H8ukN2MIW2iNvqJP1kb4O,0.94,0.686,288000,0.143,7.65e-05,0.08333333333333333,0.0792,-14.701,0.5,0.042,101.651,0.0,0.351
725,Country,Cal Smith,Country Bumpkin,5TQ1qGqblpxBL0dVhLda2y,0.702,0.581,221333,0.326,0.0,0.4166666666666667,0.141,-14.924,0.5,0.0323,94.76,0.0,0.611
726,Country,Blake Shelton,The Baby,5sZ3xD192Bksbg6uBvd8Ig,0.312,0.344,235187,0.532,0.0,0.3333333333333333,0.262,-6.907,0.5,0.0298,172.606,0.0,0.286
727,Country,Brad Paisley,You'll Never Leave Harlan Alive,1jXwAcva0xhC09Vc1hf4pF,0.468,0.544,304400,0.301,0.0,0.0,0.127,-11.091,0.0,0.0352,73.322,0.0,0.226
728,Country,Ryan Bingham,Pontiac,5w3vDeOzEsdKfFUWho5kCy,0.0872,0.55,202647,0.859,3.48e-05,0.3333333333333333,0.37,-3.306,0.5,0.0565,148.108,0.0,0.803
729,Country,Cash Campbell,Don't Wanna Think About It - Acoustic,5r4SJLzxElSe1BZiaelC1g,0.858,0.634,257054,0.287,0.0,0.75,0.1,-10.631,0.5,0.0366,114.8,0.0,0.471
730,Country,Casey Donahew,Feels This Right,6i7dw0Z5BDEnwVYk84bQmf,0.00994,0.51,198253,0.961,0.0,0.75,0.023,-2.57,0.5,0.0461,180.08,0.0,0.823
731,Country,Sam Hunt,Vacation - Acoustic Mixtape,74LxUpIQeJLjKWcN4iqwJY,0.426,0.77,163760,0.548,0.0,0.08333333333333333,0.105,-6.411,0.5,0.0335,86.004,0.0,0.402
732,Country,Mitchell Tenpenny,If the Boot Fits - Acoustic,3um96T4dbTzlXhNSYBD5BB,0.446,0.415,173199,0.418,0.0,0.9166666666666666,0.343,-10.494,0.5,0.0377,161.758,0.2,0.662
